id,set,label
86487,train,0
86488,train,0
86489,train,0
86490,train,0
86491,train,0
86492,train,0
86493,train,0
86494,train,0
86495,train,0
86496,train,0
86497,train,3
86498,train,0
86499,test,0
86500,train,0
86501,train,0
86502,test,0
86503,train,0
86504,train,0
86505,train,0
86506,train,3
86507,test,0
86508,train,0
86509,test,0
86510,train,0
86511,train,0
86512,train,3
86513,test,0
86514,train,0
86515,train,0
86516,train,0
86517,train,0
86518,train,3
86519,train,2
86520,train,1
86521,train,0
86522,train,0
86523,train,2
86524,train,0
86525,train,3
86526,train,0
86527,train,0
86528,train,2
86529,test,3
86530,train,0
86531,train,0
86532,test,0
86533,test,0
86534,train,0
86535,train,0
86536,test,0
86537,train,0
86538,train,0
86539,train,2
86540,test,3
86541,train,0
86542,train,0
86543,train,0
86544,train,0
86545,train,3
86546,test,3
86547,test,0
86548,train,0
86549,train,3
86550,test,1
86551,train,3
86552,train,0
86553,train,2
86554,train,0
86555,train,1
86556,train,0
86557,train,0
86558,train,0
86559,train,0
86560,train,0
86561,train,3
86562,test,0
86563,train,0
86564,train,0
86565,test,0
86566,test,3
86567,train,0
86568,test,2
86569,train,0
86570,test,0
86571,train,0
86572,train,0
86573,train,0
86574,train,0
86575,test,0
86576,train,0
86577,test,0
86578,train,0
86579,train,0
86580,train,0
86581,train,0
86582,train,0
86583,train,0
86584,train,0
86585,train,0
86586,train,0
86587,train,0
86588,test,0
86589,train,0
86590,train,0
86591,train,0
86592,train,0
86593,train,0
86594,train,3
86595,train,0
86596,train,3
86597,train,0
86598,train,0
86599,train,0
86600,train,0
86601,train,0
86602,train,0
86603,test,3
86604,train,0
86605,test,0
86606,train,0
86607,train,0
86608,test,0
86609,train,0
86610,train,0
86611,train,2
86612,train,3
86613,train,0
86614,train,3
86615,train,3
86616,train,3
86617,train,0
86618,train,0
86619,train,0
86620,test,0
86621,test,0
86622,train,0
86623,train,3
86624,train,2
86625,train,0
86626,train,1
86627,test,0
86628,train,0
86629,train,1
86630,train,2
86631,train,2
86632,test,0
86633,train,0
86634,train,3
86635,train,0
86636,test,0
86637,train,0
86638,train,0
86639,train,2
86640,train,0
86641,train,0
86642,train,0
86643,train,0
86644,train,0
86645,train,0
86646,train,0
86647,test,0
86648,test,0
86649,train,0
86650,train,3
86651,train,0
86652,train,0
86653,train,0
86654,train,0
86655,test,0
86656,test,0
86657,train,2
86658,train,3
86659,train,0
86660,test,0
86661,test,0
86662,test,1
86663,train,3
86664,train,3
86665,train,2
86666,train,0
86667,train,2
86668,train,2
86669,train,0
86670,train,2
86671,train,0
86672,train,2
86673,train,0
86674,test,0
86675,test,0
86676,train,0
86677,train,0
86678,test,0
86679,train,0
86680,train,3
86681,test,0
86682,train,2
86683,train,0
86684,train,3
86685,train,0
86686,test,0
86687,train,0
86688,test,0
86689,train,0
86690,train,0
86691,train,0
86692,train,0
86693,train,0
86694,train,0
86695,test,0
86696,train,0
86697,train,3
86698,train,2
86699,test,0
86700,train,0
86701,train,2
86702,train,3
86703,train,0
86704,train,1
86705,test,0
86706,train,0
86707,train,0
86708,train,3
86709,train,0
86710,train,0
86711,train,3
86712,train,0
86713,train,0
86714,train,0
86715,train,0
86716,train,0
86717,test,3
86718,train,0
86719,train,0
86720,train,3
86721,train,0
86722,train,3
86723,test,0
86724,train,0
86725,test,0
86726,train,0
86727,train,0
86728,train,0
86729,train,0
86730,train,0
86731,train,0
86732,test,3
86733,train,2
86734,test,0
86735,train,0
86736,train,0
86737,train,0
86738,train,0
86739,test,0
86740,train,2
86741,train,1
86742,test,2
86743,test,0
86744,train,0
86745,train,0
86746,train,0
86747,test,0
86748,test,3
86749,train,3
86750,train,2
86751,train,3
86752,train,0
86753,test,0
86754,train,0
86755,train,0
86756,train,3
86757,test,0
86758,train,2
86759,train,3
86760,train,0
86761,test,3
86762,train,0
86763,train,3
86764,train,0
86765,test,2
86766,train,0
86767,train,2
86768,train,3
86769,test,3
86770,train,2
86771,test,0
86772,test,0
86773,train,0
86774,train,3
86775,train,0
86776,train,3
86777,train,0
86778,train,0
86779,train,3
86780,train,0
86781,train,0
86782,test,3
86783,train,3
86784,train,2
86785,train,0
86786,test,1
86787,train,0
86788,train,1
86789,test,0
86790,train,0
86791,test,3
86792,train,3
86793,train,0
86794,test,0
86795,train,0
86796,train,3
86797,train,3
86798,test,1
86799,train,0
86800,test,0
86801,train,2
86802,train,0
86803,train,0
86804,train,3
86805,train,3
86806,train,0
86807,train,0
86808,train,0
86809,train,0
86810,train,3
86811,train,0
86812,train,0
86813,test,3
86814,train,1
86815,train,0
86816,test,3
86817,train,3
86818,train,0
86819,train,0
86820,train,3
86821,train,0
86822,train,0
86823,test,2
86824,train,3
86825,test,3
86826,train,3
86827,train,3
86828,train,0
86829,test,0
86830,train,0
86831,train,0
86832,train,2
86833,test,0
86834,test,0
86835,train,1
86836,train,3
86837,train,3
86838,train,0
86839,train,0
86840,test,0
86841,train,3
86842,train,2
86843,train,0
86844,train,0
86845,train,0
86846,train,3
86847,train,0
86848,train,3
86849,train,0
86850,test,2
86851,train,0
86852,test,0
86853,train,0
86854,train,0
86855,train,3
86856,test,0
86857,train,0
86858,train,1
86859,train,0
86860,train,0
86861,train,2
86862,train,0
86863,train,2
86864,test,2
86865,test,0
86866,train,0
86867,train,2
86868,train,0
86869,train,0
86870,train,0
86871,train,0
86872,train,3
86873,train,0
86874,train,0
86875,train,0
86876,test,0
86877,train,0
86878,train,0
86879,train,0
86880,train,0
86881,train,0
86882,train,3
86883,train,3
86884,train,0
86885,train,0
86886,train,0
86887,train,0
86888,train,0
86889,train,0
86890,train,3
86891,train,0
86892,train,0
86893,train,0
86894,train,0
86895,train,3
86896,train,3
86897,train,3
86898,train,2
86899,train,0
86900,train,0
86901,train,0
86902,train,0
86903,train,0
86904,train,0
86905,train,1
86906,train,0
86907,train,0
86908,test,1
86909,test,1
86910,train,0
86911,train,0
86912,test,0
86913,train,3
86914,test,0
86915,test,0
86916,train,0
86917,train,0
86918,train,0
86919,test,3
86920,train,3
86921,train,0
86922,train,0
86923,test,3
86924,train,3
86925,train,2
86926,train,0
86927,test,0
86928,train,0
86929,train,0
86930,train,0
86931,train,0
86932,train,2
86933,train,3
86934,train,0
86935,train,0
86936,test,0
86937,train,0
86938,train,0
86939,test,3
86940,train,2
86941,train,3
86942,test,2
86943,train,0
86944,test,3
86945,train,0
86946,train,0
86947,train,0
86948,train,0
86949,train,0
86950,train,0
86951,train,3
86952,train,0
86953,test,2
86954,test,3
86955,train,3
86956,train,3
86957,train,0
86958,train,1
86959,train,3
86960,train,0
86961,train,2
86962,test,2
86963,train,0
86964,test,0
86965,test,3
86966,train,3
86967,train,0
86968,train,0
86969,train,3
86970,train,2
86971,train,2
86972,train,0
86973,train,0
86974,train,3
86975,test,2
86976,train,1
86977,train,0
86978,test,2
86979,test,0
86980,train,0
86981,train,2
86982,train,1
86983,train,0
86984,train,3
86985,train,1
86986,train,3
86987,train,0
86988,train,3
86989,train,0
86990,train,0
86991,train,2
86992,train,3
86993,test,3
86994,train,3
86995,train,0
86996,test,3
86997,test,3
86998,train,0
86999,train,2
87000,train,2
87001,train,0
87002,train,0
87003,train,0
87004,train,0
87005,test,3
87006,test,0
87007,train,0
87008,train,0
87009,train,0
87010,train,0
87011,train,0
87012,train,0
87013,train,0
87014,train,0
87015,train,2
87016,test,0
87017,train,1
87018,train,3
87019,test,0
87020,train,0
87021,train,0
87022,train,0
87023,train,2
87024,train,0
87025,train,0
87026,train,1
87027,train,0
87028,train,3
87029,train,2
87030,train,2
87031,train,3
87032,train,0
87033,train,0
87034,train,0
87035,train,0
87036,train,0
87037,train,3
87038,train,2
87039,train,0
87040,train,0
87041,train,3
87042,train,0
87043,train,0
87044,train,2
87045,train,0
87046,train,0
87047,train,3
87048,train,3
87049,train,0
87050,train,0
87051,train,0
87052,train,0
87053,train,0
87054,train,3
87055,train,2
87056,train,3
87057,train,3
87058,train,3
87059,train,0
87060,test,0
87061,train,0
87062,test,3
87063,train,0
87064,test,0
87065,train,0
87066,train,0
87067,train,0
87068,train,0
87069,test,3
87070,test,0
87071,train,1
87072,train,0
87073,train,0
87074,train,0
87075,train,2
87076,train,0
87077,train,0
87078,train,0
87079,train,0
87080,train,0
87081,train,2
87082,train,0
87083,train,0
87084,train,0
87085,train,0
87086,train,0
87087,train,0
87088,train,0
87089,train,3
87090,train,0
87091,train,2
87092,train,3
87093,train,0
87094,train,1
87095,train,0
87096,train,2
87097,train,0
87098,train,3
87099,train,3
87100,test,2
87101,train,0
87102,test,0
87103,train,0
87104,train,3
87105,train,0
87106,train,0
87107,train,2
87108,test,3
87109,train,0
87110,train,0
87111,test,0
87112,test,0
87113,train,2
87114,train,2
87115,train,0
87116,train,0
87117,train,0
87118,train,0
87119,test,0
87120,train,0
87121,train,0
87122,train,0
87123,train,0
87124,train,0
87125,train,0
87126,train,0
87127,test,0
87128,train,0
87129,train,0
87130,train,0
87131,train,0
87132,test,0
87133,train,2
87134,train,0
87135,train,0
87136,train,1
87137,train,2
87138,test,0
87139,train,3
87140,test,0
87141,train,1
87142,train,0
87143,train,0
87144,test,2
87145,test,0
87146,train,0
87147,train,0
87148,test,0
87149,train,0
87150,train,0
87151,test,2
87152,train,0
87153,test,0
87154,train,0
87155,train,0
87156,train,0
87157,train,0
87158,train,0
87159,train,0
87160,train,0
87161,train,2
87162,train,1
87163,test,0
87164,train,3
87165,train,0
87166,train,0
87167,train,0
87168,train,2
87169,test,2
87170,test,3
87171,train,0
87172,train,0
87173,train,0
87174,train,0
87175,test,0
87176,train,0
87177,train,0
87178,train,0
87179,test,3
87180,train,0
87181,train,0
87182,test,1
87183,train,0
87184,train,0
87185,train,0
87186,test,0
87187,train,0
87188,test,0
87189,train,0
87190,train,1
87191,train,2
87192,train,0
87193,train,3
87194,train,0
87195,test,3
87196,train,0
87197,train,0
87198,train,0
87199,train,3
87200,train,0
87201,train,0
87202,test,3
87203,train,2
87204,train,2
87205,train,3
87206,test,3
87207,train,2
87208,train,2
87209,train,3
87210,train,3
87211,train,1
87212,train,0
87213,train,0
87214,train,2
87215,test,3
87216,test,0
87217,train,0
87218,train,0
87219,train,0
87220,train,2
87221,test,2
87222,train,3
87223,train,0
87224,train,0
87225,train,0
87226,train,3
87227,train,2
87228,train,2
87229,train,3
87230,test,3
87231,train,0
87232,test,1
87233,train,2
87234,train,0
87235,train,0
87236,train,0
87237,test,3
87238,train,0
87239,train,0
87240,train,0
87241,train,2
87242,train,3
87243,train,2
87244,test,0
87245,train,0
87246,train,0
87247,train,0
87248,train,0
87249,test,3
87250,train,3
87251,train,0
87252,train,0
87253,train,0
87254,train,0
87255,train,2
87256,test,2
87257,train,0
87258,test,0
87259,test,0
87260,train,0
87261,train,0
87262,train,3
87263,test,0
87264,train,0
87265,train,2
87266,train,0
87267,test,0
87268,train,3
87269,test,0
87270,train,0
87271,train,2
87272,train,0
87273,train,0
87274,test,0
87275,train,1
87276,test,0
87277,train,0
87278,train,0
87279,test,2
87280,train,0
87281,train,2
87282,train,0
87283,train,3
87284,train,0
87285,test,0
87286,train,0
87287,train,2
87288,train,0
87289,train,0
87290,train,0
87291,train,0
87292,train,0
87293,train,0
87294,test,2
87295,test,0
87296,train,0
87297,test,0
87298,train,0
87299,test,0
87300,train,0
87301,train,0
87302,train,3
87303,train,0
87304,test,2
87305,train,2
87306,train,0
87307,train,2
87308,train,0
87309,train,0
87310,train,0
87311,test,0
87312,train,0
87313,test,3
87314,train,0
87315,test,3
87316,train,0
87317,train,0
87318,train,1
87319,test,2
87320,train,2
87321,train,0
87322,test,3
87323,train,1
87324,train,0
87325,train,0
87326,test,0
87327,train,0
87328,train,3
87329,test,0
87330,train,1
87331,train,3
87332,test,3
87333,train,0
87334,test,3
87335,test,0
87336,train,0
87337,test,0
87338,train,3
87339,train,3
87340,test,0
87341,test,3
87342,train,0
87343,train,2
87344,test,2
87345,test,0
87346,train,0
87347,train,2
87348,test,0
87349,test,0
87350,train,3
87351,train,3
87352,train,0
87353,train,0
87354,train,0
87355,train,3
87356,train,1
87357,test,0
87358,train,3
87359,train,2
87360,train,0
87361,train,0
87362,test,0
87363,test,0
87364,train,2
87365,test,0
87366,train,0
87367,train,3
87368,train,0
87369,test,3
87370,train,0
87371,train,0
87372,train,0
87373,test,2
87374,test,0
87375,train,0
87376,train,0
87377,train,0
87378,test,0
87379,train,0
87380,train,1
87381,test,3
87382,train,0
87383,train,2
87384,test,0
87385,train,0
87386,test,3
87387,train,3
87388,train,3
87389,train,0
87390,train,3
87391,train,0
87392,train,0
87393,train,2
87394,train,0
87395,train,0
87396,train,2
87397,train,0
87398,test,0
87399,test,2
87400,train,0
87401,train,3
87402,train,1
87403,train,0
87404,test,0
87405,train,0
87406,train,0
87407,train,0
87408,test,0
87409,train,3
87410,train,0
87411,test,0
87412,train,2
87413,test,0
87414,train,0
87415,train,0
87416,train,2
87417,train,1
87418,test,2
87419,train,0
87420,train,1
87421,train,0
87422,train,0
87423,train,2
87424,train,0
87425,test,0
87426,train,2
87427,train,3
87428,train,2
87429,train,0
87430,test,0
87431,test,2
87432,train,0
87433,train,3
87434,train,0
87435,train,0
87436,train,0
87437,train,3
87438,train,3
87439,train,0
87440,train,0
87441,test,0
87442,train,0
87443,train,0
87444,train,3
87445,train,3
87446,train,0
87447,train,0
87448,train,0
87449,train,0
87450,train,0
87451,train,0
87452,train,0
87453,test,0
87454,test,0
87455,train,0
87456,test,0
87457,test,0
87458,train,0
87459,train,0
87460,train,3
87461,train,2
87462,test,3
87463,train,0
87464,train,0
87465,train,0
87466,train,0
87467,train,3
87468,train,0
87469,train,0
87470,test,0
87471,test,0
87472,train,0
87473,train,0
87474,train,0
87475,train,2
87476,train,3
87477,train,0
87478,train,3
87479,test,2
87480,train,2
87481,test,0
87482,train,1
87483,test,2
87484,train,3
87485,train,2
87486,train,0
87487,train,0
87488,train,0
87489,test,0
87490,train,0
87491,train,0
87492,train,2
87493,train,2
87494,test,3
87495,train,3
87496,test,0
87497,train,0
87498,train,0
87499,train,0
87500,train,2
87501,train,0
87502,train,0
87503,train,0
87504,test,0
87505,train,3
87506,train,1
87507,train,0
87508,train,0
87509,train,0
87510,train,2
87511,train,2
87512,train,2
87513,train,0
87514,train,2
87515,train,0
87516,train,3
87517,train,0
87518,test,0
87519,train,0
87520,train,2
87521,train,0
87522,test,0
87523,train,0
87524,train,0
87525,train,3
87526,train,3
87527,train,0
87528,train,2
87529,train,0
87530,train,0
87531,train,3
87532,train,0
87533,train,0
87534,train,2
87535,train,0
87536,test,2
87537,train,0
87538,train,2
87539,train,0
87540,test,2
87541,test,3
87542,train,0
87543,train,0
87544,train,0
87545,test,0
87546,train,0
87547,test,0
87548,train,0
87549,test,0
87550,train,0
87551,train,0
87552,train,0
87553,test,3
87554,train,0
87555,train,2
87556,train,3
87557,train,0
87558,test,3
87559,train,2
87560,train,3
87561,train,0
87562,train,0
87563,train,0
87564,train,0
87565,train,1
87566,train,0
87567,train,0
87568,train,0
87569,train,0
87570,test,3
87571,train,0
87572,train,0
87573,train,2
87574,test,0
87575,train,0
87576,train,0
87577,test,0
87578,train,2
87579,train,0
87580,train,3
87581,train,0
87582,train,0
87583,train,3
87584,train,0
87585,train,0
87586,test,0
87587,train,0
87588,test,2
87589,train,3
87590,train,0
87591,train,3
87592,train,0
87593,train,0
87594,train,3
87595,train,0
87596,train,2
87597,train,2
87598,train,3
87599,train,0
87600,train,2
87601,train,0
87602,train,0
87603,train,0
87604,train,0
87605,train,0
87606,test,0
87607,train,3
87608,train,0
87609,test,2
87610,train,0
87611,train,0
87612,test,2
87613,train,0
87614,train,0
87615,train,0
87616,test,2
87617,test,2
87618,train,2
87619,train,0
87620,train,3
87621,test,0
87622,train,2
87623,test,0
87624,train,2
87625,test,0
87626,train,3
87627,train,1
87628,train,0
87629,train,0
87630,test,3
87631,train,2
87632,train,0
87633,train,0
87634,train,2
87635,train,0
87636,train,2
87637,train,0
87638,train,0
87639,test,0
87640,train,0
87641,train,0
87642,train,0
87643,train,0
87644,train,0
87645,test,2
87646,test,0
87647,train,3
87648,test,0
87649,train,0
87650,train,0
87651,train,2
87652,train,0
87653,train,3
87654,test,3
87655,train,0
87656,test,0
87657,test,0
87658,train,0
87659,train,0
87660,train,0
87661,train,0
87662,train,0
87663,train,2
87664,train,0
87665,train,3
87666,train,0
87667,test,0
87668,train,0
87669,test,3
87670,train,0
87671,train,2
87672,train,0
87673,train,0
87674,test,0
87675,test,2
87676,test,2
87677,test,0
87678,test,2
87679,train,0
87680,train,0
87681,test,0
87682,train,3
87683,test,0
87684,train,0
87685,train,3
87686,train,0
87687,train,0
87688,train,3
87689,train,3
87690,train,0
87691,train,0
87692,train,0
87693,train,1
87694,train,0
87695,train,0
87696,train,0
87697,train,3
87698,test,2
87699,train,0
87700,test,0
87701,test,1
87702,train,3
87703,train,0
87704,train,0
87705,train,3
87706,train,0
87707,train,3
87708,test,0
87709,train,0
87710,train,2
87711,train,3
87712,test,0
87713,train,3
87714,train,0
87715,train,0
87716,train,3
87717,train,2
87718,train,3
87719,train,0
87720,train,2
87721,test,0
87722,train,2
87723,test,2
87724,train,3
87725,train,3
87726,train,0
87727,train,1
87728,train,0
87729,test,2
87730,train,0
87731,test,0
87732,test,0
87733,test,0
87734,train,0
87735,train,0
87736,test,2
87737,train,0
87738,test,3
87739,train,0
87740,train,0
87741,train,2
87742,train,3
87743,train,2
87744,train,2
87745,train,3
87746,train,0
87747,train,0
87748,train,0
87749,train,0
87750,train,0
87751,train,3
87752,train,0
87753,train,3
87754,test,2
87755,train,0
87756,train,3
87757,train,0
87758,train,3
87759,train,0
87760,train,2
87761,train,0
87762,train,3
87763,train,0
87764,train,0
87765,test,2
87766,train,0
87767,train,1
87768,train,0
87769,train,2
87770,train,0
87771,test,0
87772,train,3
87773,test,0
87774,test,0
87775,test,3
87776,train,0
87777,train,0
87778,train,0
87779,test,0
87780,train,3
87781,train,0
87782,train,0
87783,train,0
87784,train,0
87785,test,0
87786,test,0
87787,train,2
87788,train,0
87789,train,0
87790,train,2
87791,train,0
87792,test,0
87793,train,0
87794,test,0
87795,train,3
87796,test,0
87797,train,2
87798,train,2
87799,train,0
87800,train,2
87801,test,0
87802,train,0
87803,train,3
87804,train,2
87805,train,3
87806,train,0
87807,train,0
87808,train,0
87809,train,0
87810,train,2
87811,train,1
87812,train,0
87813,train,0
87814,train,0
87815,train,3
87816,train,0
87817,train,2
87818,train,0
87819,train,0
87820,test,2
87821,train,0
87822,train,0
87823,train,0
87824,test,0
87825,train,3
87826,train,3
87827,test,0
87828,train,3
87829,test,0
87830,train,0
87831,train,0
87832,test,3
87833,train,1
87834,test,0
87835,train,2
87836,test,0
87837,train,0
87838,train,0
87839,train,1
87840,train,0
87841,test,0
87842,test,0
87843,train,1
87844,train,2
87845,train,3
87846,train,3
87847,train,0
87848,test,3
87849,train,0
87850,train,0
87851,test,0
87852,train,0
87853,train,0
87854,test,0
87855,test,0
87856,train,0
87857,train,0
87858,train,2
87859,test,0
87860,train,0
87861,train,2
87862,test,1
87863,test,0
87864,train,0
87865,train,3
87866,train,2
87867,train,3
87868,train,3
87869,test,0
87870,train,3
87871,train,1
87872,train,0
87873,train,0
87874,test,0
87875,test,1
87876,train,3
87877,train,0
87878,train,0
87879,test,0
87880,test,0
87881,train,2
87882,train,0
87883,train,1
87884,train,3
87885,test,2
87886,train,0
87887,train,0
87888,train,0
87889,train,0
87890,train,0
87891,train,0
87892,train,1
87893,train,0
87894,train,0
87895,train,0
87896,train,1
87897,train,1
87898,train,2
87899,test,3
87900,train,2
87901,train,0
87902,test,0
87903,test,1
87904,train,0
87905,train,3
87906,train,0
87907,train,0
87908,train,0
87909,train,2
87910,test,2
87911,train,0
87912,test,0
87913,train,0
87914,train,2
87915,train,2
87916,train,2
87917,train,0
87918,train,0
87919,test,2
87920,train,0
87921,test,0
87922,train,0
87923,train,3
87924,train,0
87925,train,3
87926,test,0
87927,train,3
87928,test,0
87929,train,0
87930,train,0
87931,train,0
87932,train,3
87933,train,0
87934,train,2
87935,train,0
87936,test,3
87937,train,3
87938,test,0
87939,train,0
87940,train,2
87941,train,2
87942,test,0
87943,train,0
87944,train,0
87945,train,3
87946,train,0
87947,train,0
87948,train,0
87949,train,0
87950,test,0
87951,train,0
87952,train,0
87953,train,1
87954,train,3
87955,test,0
87956,test,0
87957,test,0
87958,train,3
87959,train,0
87960,test,2
87961,test,2
87962,train,3
87963,train,2
87964,test,0
87965,train,0
87966,train,0
87967,train,0
87968,train,0
87969,test,2
87970,train,3
87971,train,3
87972,train,0
87973,train,0
87974,test,0
87975,test,3
87976,train,3
87977,train,0
87978,train,0
87979,test,0
87980,train,3
87981,train,0
87982,test,0
87983,train,2
87984,train,0
87985,train,0
87986,train,0
87987,train,2
87988,train,3
87989,test,0
87990,train,0
87991,train,0
87992,test,0
87993,test,0
87994,train,3
87995,train,0
87996,train,0
87997,train,0
87998,train,3
87999,train,2
88000,train,0
88001,train,0
88002,train,0
88003,train,3
88004,train,3
88005,train,0
88006,test,2
88007,test,0
88008,train,0
88009,train,2
88010,train,0
88011,train,3
88012,train,2
88013,train,0
88014,train,0
88015,train,0
88016,train,0
88017,train,3
88018,train,0
88019,train,3
88020,train,0
88021,train,0
88022,train,0
88023,test,0
88024,test,0
88025,train,3
88026,train,0
88027,train,0
88028,train,3
88029,train,0
88030,train,0
88031,test,0
88032,train,0
88033,train,0
88034,train,3
88035,test,0
88036,train,3
88037,train,0
88038,train,0
88039,train,3
88040,test,3
88041,test,0
88042,train,0
88043,train,0
88044,train,0
88045,train,0
88046,test,3
88047,train,0
88048,train,0
88049,test,1
88050,train,3
88051,train,3
88052,test,2
88053,train,1
88054,train,0
88055,test,2
88056,train,2
88057,test,2
88058,test,0
88059,train,3
88060,train,0
88061,train,0
88062,train,0
88063,train,0
88064,test,0
88065,train,0
88066,train,3
88067,train,0
88068,train,0
88069,train,0
88070,train,0
88071,train,3
88072,train,0
88073,train,2
88074,train,0
88075,train,2
88076,test,0
88077,train,0
88078,train,3
88079,train,0
88080,test,0
88081,train,0
88082,train,3
88083,test,2
88084,train,0
88085,train,2
88086,test,0
88087,train,1
88088,train,3
88089,train,0
88090,train,0
88091,train,0
88092,train,3
88093,test,1
88094,train,2
88095,train,0
88096,train,0
88097,train,1
88098,train,0
88099,train,3
88100,train,0
88101,train,0
88102,train,3
88103,train,0
88104,train,0
88105,train,2
88106,train,0
88107,train,0
88108,train,0
88109,train,0
88110,train,0
88111,train,0
88112,train,3
88113,train,0
88114,train,0
88115,train,0
88116,test,0
88117,train,0
88118,train,0
88119,test,2
88120,train,0
88121,train,3
88122,train,0
88123,train,0
88124,train,0
88125,train,0
88126,train,0
88127,train,0
88128,test,0
88129,test,0
88130,train,0
88131,train,0
88132,train,0
88133,train,0
88134,train,0
88135,test,0
88136,train,2
88137,train,0
88138,train,0
88139,train,3
88140,test,2
88141,train,0
88142,train,0
88143,test,0
88144,train,0
88145,train,0
88146,train,0
88147,test,0
88148,train,0
88149,test,0
88150,test,0
88151,train,1
88152,train,2
88153,train,0
88154,train,3
88155,train,0
88156,train,0
88157,train,0
88158,train,0
88159,test,0
88160,train,0
88161,train,2
88162,train,3
88163,train,3
88164,train,0
88165,test,0
88166,train,1
88167,train,2
88168,test,0
88169,train,0
88170,train,0
88171,train,0
88172,test,0
88173,train,0
88174,train,0
88175,train,0
88176,test,0
88177,train,3
88178,train,2
88179,test,0
88180,test,2
88181,train,0
88182,train,0
88183,train,0
88184,train,0
88185,train,0
88186,train,0
88187,train,0
88188,train,0
88189,train,0
88190,train,2
88191,train,0
88192,train,3
88193,train,2
88194,train,0
88195,test,2
88196,test,2
88197,train,0
88198,test,3
88199,test,0
88200,train,0
88201,train,3
88202,train,3
88203,train,0
88204,train,0
88205,train,3
88206,test,0
88207,train,0
88208,train,0
88209,train,0
88210,train,0
88211,train,0
88212,test,0
88213,train,2
88214,train,0
88215,train,0
88216,train,0
88217,train,3
88218,train,0
88219,train,0
88220,train,0
88221,test,0
88222,test,2
88223,test,0
88224,test,0
88225,test,0
88226,train,0
88227,train,2
88228,train,1
88229,train,0
88230,train,0
88231,train,2
88232,test,3
88233,test,0
88234,train,0
88235,test,3
88236,train,0
88237,train,3
88238,train,0
88239,test,3
88240,train,0
88241,train,0
88242,test,2
88243,train,0
88244,train,3
88245,train,0
88246,train,3
88247,test,3
88248,train,2
88249,train,0
88250,train,0
88251,train,0
88252,train,3
88253,train,0
88254,train,3
88255,train,3
88256,train,0
88257,train,0
88258,test,3
88259,test,2
88260,train,0
88261,train,3
88262,train,2
88263,train,0
88264,test,3
88265,test,3
88266,train,0
88267,train,0
88268,train,2
88269,train,0
88270,train,0
88271,train,0
88272,train,0
88273,train,3
88274,train,3
88275,train,2
88276,train,0
88277,train,0
88278,train,0
88279,train,0
88280,train,1
88281,train,0
88282,train,0
88283,train,2
88284,train,0
88285,train,0
88286,train,0
88287,train,3
88288,train,2
88289,train,0
88290,train,0
88291,test,0
88292,test,3
88293,test,1
88294,train,3
88295,test,3
88296,train,2
88297,train,2
88298,train,0
88299,test,3
88300,train,0
88301,train,2
88302,train,0
88303,train,3
88304,train,0
88305,train,0
88306,train,2
88307,train,0
88308,train,0
88309,train,0
88310,test,3
88311,train,0
88312,train,0
88313,train,0
88314,train,0
88315,train,3
88316,train,2
88317,train,0
88318,test,0
88319,train,0
88320,train,0
88321,test,0
88322,train,3
88323,test,0
88324,train,3
88325,train,0
88326,train,0
88327,test,0
88328,test,0
88329,train,3
88330,train,0
88331,train,0
88332,train,0
88333,train,0
88334,train,0
88335,train,0
88336,train,2
88337,train,2
88338,train,0
88339,train,0
88340,train,0
88341,train,0
88342,train,0
88343,train,0
88344,train,0
88345,train,0
88346,train,3
88347,test,1
88348,train,0
88349,train,3
88350,train,0
88351,test,3
88352,train,0
88353,train,1
88354,test,0
88355,train,3
88356,train,0
88357,train,2
88358,test,1
88359,test,3
88360,test,0
88361,train,0
88362,test,0
88363,train,0
88364,train,0
88365,train,3
88366,train,0
88367,train,0
88368,train,2
88369,train,0
88370,train,0
88371,test,0
88372,train,0
88373,train,2
88374,train,0
88375,train,0
88376,train,0
88377,test,0
88378,train,0
88379,train,0
88380,train,0
88381,train,0
88382,test,3
88383,train,0
88384,train,0
88385,train,0
88386,train,3
88387,train,0
88388,train,0
88389,test,3
88390,train,0
88391,test,0
88392,train,0
88393,train,0
88394,train,3
88395,test,0
88396,train,3
88397,train,0
88398,train,3
88399,test,0
88400,train,3
88401,train,0
88402,train,0
88403,train,0
88404,train,3
88405,train,0
88406,train,0
88407,train,3
88408,train,0
88409,train,0
88410,train,0
88411,train,0
88412,train,3
88413,train,3
88414,train,0
88415,train,0
88416,train,0
88417,train,0
88418,train,0
88419,test,0
88420,train,0
88421,train,0
88422,test,0
88423,test,3
88424,train,3
88425,train,0
88426,train,2
88427,train,3
88428,train,0
88429,train,0
88430,train,3
88431,test,0
88432,train,0
88433,train,0
88434,train,3
88435,train,2
88436,train,0
88437,test,0
88438,train,3
88439,train,1
88440,train,0
88441,train,3
88442,train,0
88443,train,0
88444,train,0
88445,train,3
88446,test,2
88447,test,0
88448,train,0
88449,train,2
88450,test,2
88451,train,0
88452,train,0
88453,test,0
88454,train,3
88455,train,0
88456,train,0
88457,test,0
88458,train,3
88459,train,0
88460,train,2
88461,train,3
88462,test,3
88463,train,0
88464,train,0
88465,test,2
88466,train,2
88467,train,0
88468,test,0
88469,train,2
88470,train,0
88471,test,2
88472,train,0
88473,train,0
88474,train,0
88475,train,0
88476,train,0
88477,train,2
88478,train,0
88479,train,0
88480,train,3
88481,train,2
88482,test,0
88483,train,0
88484,train,0
88485,train,0
